season,Week,Away Team,Home Team,Gel,Hector,Emilio,Sonny,ganador
2021,5,Ne,Ho,Ne,Ne,Ne,Ne,Ne
2021,5,No,Wa,Wa,Wa,No,No,No
2021,5,Ph,Ca,Ca,Ca,Ph,Ca,Ph
2021,5,Tn,Jk,Tn,Jk,Tn,Tn,Tn
2021,5,Ch,Lv,Lv,Lv,Ch,Lv,Ch
2021,5,Cl,Sd,Sd,Sd,Sd,Sd,Sd
2021,5,Gi,Da,Da,Da,Gi,Da,Da
2021,5,Sf,Az,Az,Az,Sf,Az,Az
2021,5,Bu,Kc,Kc,Bu,Kc,Kc,Bu
2021,5,In,Ba,Ba,Ba,Ba,Ba,Ba
2021,6,Tb,Ph,Tb,Tb,Tb,Tb,Tb
2021,6,Mi,Jk,Jk,Jk,Jk,Mi,Jk
2021,6,Cn,Dt,Cn,Cn,Dt,Cn,Cn
2021,6,Gb,Ch,Gb,Ch,Gb,Gb,Gb
2021,6,Ho,In,In,In,In,In,In
2021,6,Kc,Wa,Kc,Kc,Kc,Kc,Kc
2021,6,Sd,Ba,Ba,Sd,Ba,Ba,Ba
2021,6,La,Gi,La,La,La,La,La
2021,6,Mn,Ca,Ca,Ca,Mn,Ca,Mn
2021,6,Az,Cl,Az,Cl,Az,Cl,Az
2021,6,Da,Ne,Da,Da,Ne,Da,Da
2021,6,Lv,Dn,Dn,Dn,Dn,Dn,Lv
2021,6,Se,Pt,Pt,Pt,Se,Pt,Pt
2021,6,Bu,Tn,Bu,Bu,Tn,Bu,Tn
2021,7,Dn,Cl,Cl,Cl,Cl,Cl,Cl
2021,7,At,Mi,At,At,At,At,At
2021,7,Ca,Gi,Ca,Ca,Ca,Ca,Gi
2021,7,Cn,Ba,Ba,Ba,Ba,Ba,Cn
2021,7,Kc,Tn,Kc,Tn,Kc,Kc,Tn
2021,7,Jt,Ne,Ne,Ne,Ne,Ne,Ne
2021,7,Wa,Gb,Gb,Gb,Gb,Gb,Gb
2021,7,Dt,La,La,La,La,La,La
2021,7,Ph,Lv,Lv,Lv,Ph,Lv,Lv
2021,7,Ch,Tb,Tb,Tb,Tb,Tb,Tb
2021,7,Ho,Az,Az,Az,Az,Az,Az
2021,7,In,Sf,Sf,Sf,Sf,Sf,In
2021,7,No,Se,Se,No,No,Se,No
2021,8,Gb,Az,Az,Az,Gb,Az,Gb
2021,8,Ca,At,Ca,At,At,At,Ca
2021,8,Cn,Jt,Cn,Cn,Cn,Cn,Jt
2021,8,La,Ho,La,La,La,La,La
2021,8,Mi,Bu,Bu,Bu,Bu,Bu,Bu
2021,8,Ph,Dt,Dt,Dt,Ph,Ph,Ph
2021,8,Pt,Cl,Cl,Pt,Pt,Cl,Pt
2021,8,Sf,Ch,Ch,Sf,Sf,Sf,Sf
2021,8,Tn,In,Tn,Tn,In,In,Tn
2021,8,Jk,Se,Se,Se,Jk,Se,Se
2021,8,Ne,Sd,Sd,Sd,Ne,Sd,Ne
2021,8,Tb,No,Tb,Tb,Tb,Tb,No
2021,8,Wa,Dn,Dn,Dn,Dn,Dn,Dn
2021,8,Da,Mn,Da,Da,Da,Da,Da
2021,8,Gi,Kc,Kc,Kc,Kc,Kc,Kc
2021,9,Jt,In,In,In,In,In,In
2021,9,At,No,No,No,At,No,At
2021,9,Bu,Jk,Bu,Bu,Bu,Bu,Jk
2021,9,Cl,Cn,Cn,Cn,Cl,Cn,Cl
2021,9,Dn,Da,Da,Da,Dn,Da,Dn
2021,9,Ho,Mi,Ho,Mi,Ho,Mi,Mi
2021,9,Lv,Gi,Lv,Gi,Lv,Lv,Gi
2021,9,Mn,Ba,Ba,Ba,Ba,Ba,Ba
2021,9,Ne,Ca,Ca,Ne,Ne,Ne,Ne
2021,9,Sd,Ph,Sd,Sd,Ph,Sd,Sd
2021,9,Az,Sf,Az,Az,Sf,Az,Az
2021,9,Gb,Kc,Kc,Kc,Gb,Kc,Kc
2021,9,Tn,La,La,La,La,La,Tn
2021,9,Ch,Pt,Pt,Pt,Pt,Pt,Pt
2021,10,Ba,Mi,Ba,Ba,Ba,Ba,Mi
2021,10,At,Da,Da,Da,At,Da,Da
2021,10,Bu,Jt,Bu,Bu,Bu,Bu,Bu
2021,10,Cl,Ne,Ne,Ne,Ne,Ne,Ne
2021,10,Dt,Pt,Pt,Pt,Pt,Pt,XX
2021,10,Jk,In,Jk,In,In,In,In
2021,10,No,Tn,Tn,Tn,No,Tn,Tn
2021,10,Tb,Wa,Tb,Tb,Tb,Tb,Wa
2021,10,Ca,Az,Az,Az,Az,Az,Ca
2021,10,Mn,Sd,Sd,Sd,Sd,Sd,Mn
2021,10,Ph,Dn,Dn,Dn,Ph,Dn,Ph
2021,10,Se,Gb,Gb,Gb,Gb,Gb,Gb
2021,10,Kc,Lv,Lv,Kc,Lv,Kc,Kc
2021,10,La,Sf,La,La,Sf,La,Sf
2021,11,Ne,At,Ne,Ne,At,Ne,Ne
2021,11,Ba,Ch,Ba,Ba,Ba,Ba,Ba
2021,11,Dt,Cl,Cl,Cl,Cl,Cl,Cl
2021,11,Gb,Mn,Gb,Mn,Gb,Gb,Mn
2021,11,Ho,Tn,Tn,Tn,Tn,Tn,Ho
2021,11,In,Bu,Bu,Bu,Bu,Bu,In
2021,11,Mi,Jt,Mi,Jt,Jt,Mi,Mi
2021,11,No,Ph,No,Ph,Ph,Ph,Ph
2021,11,Sf,Jk,Sf,Jk,Jk,Sf,Sf
2021,11,Wa,Ca,Ca,Ca,Ca,Ca,Wa
2021,11,Cn,Lv,Cn,Cn,Cn,Cn,Cn
2021,11,Az,Se,Az,Se,Se,Az,Az
2021,11,Da,Kc,Kc,Kc,Kc,Kc,Kc
2021,11,Pt,Sd,Sd,Sd,Pt,Sd,Sd
2021,11,Gi,Tb,Tb,Tb,Tb,Tb,Tb
2021,12,Ch,Dt,Ch,Ch,Dt,Dt,Ch
2021,12,Lv,Da,Da,Da,Da,Da,Lv
2021,12,Bu,No,No,Bu,No,Bu,Bu
2021,12,At,Jk,At,At,At,Jk,At
2021,12,Ca,Mi,Ca,Mi,Mi,Mi,Mi
2021,12,Jt,Ho,Ho,Ho,Ho,Ho,Jt
2021,12,Ph,Gi,Ph,Ph,Ph,Ph,Gi
2021,12,Pt,Cn,Cn,Cn,Pt,Cn,Cn
2021,12,Tb,In,Tb,Tb,Tb,Tb,Tb
2021,12,Tn,Ne,Ne,Ne,Ne,Ne,Ne
2021,12,Sd,Dn,Sd,Sd,Dn,Sd,Dn
2021,12,La,Gb,La,Gb,Gb,Gb,Gb
2021,12,Mn,Sf,Sf,Sf,Sf,Sf,Sf
2021,12,Cl,Ba,Ba,Ba,Cl,Ba,Ba
2021,12,Se,Wa,Wa,Se,Se,Wa,Wa
2021,13,Da,No,Da,Da,Da,Da,Da
2021,13,Az,Ch,Az,Az,Az,Az,Az
2021,13,Dn,Kc,Kc,Kc,Kc,Kc,Kc
2021,13,In,Ho,Ho,In,Ho,In,In
2021,13,Sd,Cn,Sd,Cn,Sd,Sd,Sd
2021,13,Mn,Dt,Mn,Mn,Mn,Mn,Dt
2021,13,Gi,Mi,Mi,Mi,Mi,Mi,Mi
2021,13,Ph,Jt,Ph,Ph,Ph,Ph,Ph
2021,13,Tb,At,Tb,Tb,Tb,Tb,Tb
2021,13,Wa,Lv,Lv,Lv,Lv,Lv,Wa
2021,13,Ba,Pt,Pt,Pt,Pt,Ba,Pt
2021,13,Jk,La,La,La,La,La,La
2021,13,Sf,Se,Sf,Sf,Se,Sf,Se
2021,13,Ne,Bu,Ne,Bu,Bu,Bu,Ne
2021,14,Pt,Mn,Mn,Mn,Mn,Mn,Mn
2021,14,At,Ca,At,Ca,At,Ca,At
2021,14,Ba,Cl,Ba,Ba,Cl,Ba,Cl
2021,14,Da,Wa,Wa,Da,Da,Da,Da
2021,14,Jk,Tn,Tn,Tn,Tn,Tn,Tn
2021,14,Lv,Kc,Kc,Kc,Kc,Kc,Kc
2021,14,No,Jt,No,No,No,Jt,No
2021,14,Sf,Cn,Cn,Cn,Cn,Sf,Sf
2021,14,Se,Ho,Se,Se,Ho,Se,Se
2021,14,Dt,Dn,Dn,Dn,Dn,Dn,Dn
2021,14,Gi,Sd,Sd,Sd,Sd,Sd,Sd
2021,14,Bu,Tb,Tb,Tb,Tb,Tb,Tb
2021,14,Ch,Gb,Gb,Gb,Gb,Gb,Gb
2021,14,La,Az,Az,Az,La,Az,La
2021,15,Kc,Sd,Sd,Kc,Kc,Kc,Kc
2021,15,Az,Dt,Az,Az,Az,Az,Dt
2021,15,Ca,Bu,Bu,Bu,Bu,Bu,Bu
2021,15,Da,Gi,Da,Da,Da,Da,Da
2021,15,Gb,Ba,Ba,Gb,Gb,Gb,Gb
2021,15,Ho,Jk,Jk,Jk,Ho,Jk,Ho
2021,15,Lv,Cl,Cl,Cl,Cl,Cl,Lv
2021,15,Ne,In,Ne,Ne,Ne,Ne,In
2021,15,Jt,Mi,Mi,Mi,Mi,Mi,Mi
2021,15,Tn,Pt,Tn,Pt,Pt,Tn,Pt
2021,15,Wa,Ph,Ph,Ph,Ph,Ph,Ph
2021,15,At,Sf,Sf,Sf,At,Sf,Sf
2021,15,Cn,Dn,Dn,Dn,Dn,Cn,Cn
2021,15,Se,La,La,La,La,La,La
2021,15,No,Tb,Tb,Tb,Tb,Tb,No
2021,15,Mn,Ch,Mn,Mn,Mn,Mn,Mn
2021,16,Sf,Tn,Tn,Tn,Tn,Tn,Tn
2021,16,Cl,Gb,Gb,Gb,Gb,Gb,Gb
2021,16,In,Az,Az,Az,Az,Az,In
2021,16,Ba,Cn,Ba,Cn,Cn,Ba,Cn
2021,16,Bu,Ne,Ne,Ne,Bu,Bu,Bu
2021,16,Dt,At,At,At,At,At,At
2021,16,Jk,Jt,Jt,Jt,Jk,Jt,Jt
2021,16,Sd,Ho,Sd,Sd,Sd,Sd,Ho
2021,16,La,Mn,La,La,La,La,La
2021,16,Gi,Ph,Ph,Ph,Ph,Ph,Ph
2021,16,Tb,Ca,Tb,Tb,Tb,Tb,Tb
2021,16,Ch,Se,Ch,Se,Se,Se,Ch
2021,16,Dn,Lv,Lv,Lv,Dn,Lv,Lv
2021,16,Pt,Kc,Kc,Kc,Kc,Kc,Kc
2021,16,Wa,Da,Da,Da,Da,Da,Da
2021,16,Mi,No,No,No,No,No,Mi
2021,17,Az,Da,Da,Da,Az,Da,Az
2021,17,At,Bu,Bu,Bu,Bu,Bu,Bu
2021,17,Ca,No,No,No,No,No,No
2021,17,Jk,Ne,Ne,Ne,Ne,Ne,Ne
2021,17,Kc,Cn,Kc,Kc,Kc,Kc,Cn
2021,17,Lv,In,In,In,In,In,Lv
2021,17,Mi,Tn,Tn,Tn,Tn,Tn,Tn
2021,17,Gi,Ch,Ch,Ch,Ch,Ch,Ch
2021,17,Ph,Wa,Ph,Ph,Ph,Ph,Ph
2021,17,Tb,Jt,Tb,Tb,Tb,Tb,Tb
2021,17,Dn,Sd,Sd,Sd,Sd,Sd,Sd
2021,17,Ho,Sf,Sf,Sf,Sf,Sf,Sf
2021,17,Dt,Se,Se,Se,Se,Se,Se
2021,17,La,Ba,La,La,Ba,La,La
2021,17,Mn,Gb,Gb,Gb,Gb,Gb,Gb
2021,17,Cl,Pt,Cl,Pt,Pt,Cl,Pt
2021,18,Ca,Tb,Tb,Tb,Tb,Tb,Tb
2021,18,Ch,Mn,Mn,Mn,Mn,Mn,Mn
2021,18,Cn,Cl,Cn,Cn,Cn,Cl,Cl
2021,18,Da,Ph,Da,Da,Da,Da,Da
2021,18,Gb,Dt,Gb,Gb,Gb,Gb,Dt
2021,18,In,Jk,In,In,In,In,Jk
2021,18,Ne,Mi,Ne,Ne,Ne,Ne,Mi
2021,18,No,At,At,No,No,No,No
2021,18,Jt,Bu,Bu,Bu,Bu,Bu,Bu
2021,18,Pt,Ba,Ba,Pt,Pt,Ba,Pt
2021,18,Tn,Ho,Ho,Tn,Tn,Tn,Tn
2021,18,Wa,Gi,Wa,Gi,Gi,Wa,Wa
2021,18,Kc,Dn,Kc,Kc,Kc,Kc,Kc
2021,18,Sd,Lv,Sd,Sd,Sd,Sd,Lv
2021,18,Sf,La,La,La,La,La,Sf
2021,18,Se,Az,Az,Az,Az,Az,Se
2021,19,Lv,Cn,Cn,Cn,Cn,Cn,Cn
2021,19,Ne,Bu,Bu,Bu,Ne,Bu,Bu
2021,19,Ph,Tb,Tb,Tb,Tb,Tb,Tb
2021,19,Sf,Da,Da,Da,Da,Da,Sf
2021,19,Pt,Kc,Kc,Kc,Kc,Kc,Kc
2021,19,Az,La,La,La,La,La,La
2021,19,Cn,Tn,Cn,Tn,Tn,Tn,Cn
2021,19,Sf,Gb,Sf,Gb,Gb,Gb,Sf
2021,19,La,Tb,Tb,Tb,Tb,La,La
2021,19,Bu,Kc,Kc,Bu,Bu,Bu,Kc
2021,19,Cn,Kc,Kc,Kc,Kc,Kc,Cn
2021,19,Sf,La,Sf,La,La,La,La
2021,19,La,Cn,Cn,Cn,Cn,La,La
